Date,Market_Growth,LSTM_Growth,RF_Growth,Market_Return,LSTM_Return,RF_Return
2022-07-08,0.8479671739613317,0.8479671739613317,0.8954765065607996,-0.011423737904020202,-0.011423737904020202,0.031793882844184454
2022-07-11,0.840463900798473,0.840463900798473,0.89205593646353,-0.008848542011133135,-0.008848542011133135,-0.0038198323152070415
2022-07-12,0.8360498979163918,0.8360498979163918,0.89205593646353,-0.005251864925891083,-0.005251864925891083,-0.0
2022-07-13,0.8340196054527539,0.8340196054527539,0.89205593646353,-0.002428434557193078,-0.002428434557193078,-0.0
2022-07-14,0.8499535991939243,0.8499535991939243,0.8848086017975777,0.019105058966234423,0.019105058966234423,-0.00812430518055146
2022-07-15,0.842935558160036,0.842935558160036,0.8941668647909812,-0.008256969604627924,-0.008256969604627924,0.010576595858574586
2022-07-18,0.8657109903143168,0.8657109903143168,0.8958555019246277,0.027019185433338592,0.027019185433338592,0.0018885033656904605
2022-07-19,0.8712283342658712,0.8712283342658712,0.8988810554540689,0.006373193840996817,0.006373193840996817,0.003377278504112949
2022-07-20,0.8801001362018489,0.8801001362018489,0.9123436082681738,0.01018309619538892,0.01018309619538892,0.014977012511743635
2022-07-21,0.8719344614409436,0.8719344614409436,0.9115932449454439,-0.009278120096816523,-0.009278120096816523,-0.0008224569295270958
2022-07-22,0.8729938644523619,0.8729938644523619,0.9115932449454439,0.001215003028630877,0.001215003028630877,-0.0
2022-07-25,0.8626654453783449,0.8626654453783449,0.903526973820479,-0.011831032833771649,-0.011831032833771649,-0.008848542011133135
2022-07-26,0.8850656323189225,0.8850656323189225,0.8987817721970747,0.025966250370389448,0.025966250370389448,-0.005251864925891083
2022-07-27,0.896166581792493,0.896166581792493,0.896599139482096,0.012542515569704486,0.012542515569704486,-0.002428434557193078
2022-07-28,0.9092315623914597,0.9092315623914597,0.9137287189109765,0.014578741122922212,0.014578741122922212,0.019105058966234423
2022-07-29,0.9065390808108045,0.9065390808108045,0.9061840886520529,-0.0029612715748379022,-0.0029612715748379022,-0.008256969604627924
2022-08-01,0.9005584738754169,0.9005584738754169,0.9306684445800837,-0.006597186003319945,-0.006597186003319945,0.027019185433338592
2022-08-02,0.9146606758596351,0.9146606758596351,0.9365997749790915,0.015659396245011715,0.015659396245011715,0.006373193840996817
2022-08-03,0.9140426375139222,0.9140426375139222,0.9461372605842832,-0.0006757023254902432,-0.0006757023254902432,0.01018309619538892
2022-08-04,0.9124979315465236,0.9124979315465236,0.9461372605842832,-0.001689971456473912,-0.001689971456473912,-0.0
2022-08-05,0.9114383866488657,0.9114383866488657,0.9472868202213935,-0.0011611477254114238,-0.0011611477254114238,0.001215003028630877
2022-08-08,0.9078190955602854,0.9078190955602854,0.9360794387483551,-0.003970966267821407,-0.003970966267821407,-0.011831032833771649
2022-08-09,0.9268870774340557,0.9268870774340557,0.9603859118214685,0.021004164780211155,0.021004164780211155,0.025966250370389448
2022-08-10,0.9268870774340557,0.9268870774340557,0.9724315670734142,0.0,0.0,0.012542515569704486
2022-08-11,0.9425780653299671,0.9425780653299671,0.9866083951495349,0.016928694204421748,0.016928694204421748,0.014578741122922212
2022-08-12,0.9464621892904849,0.9464621892904849,0.9866083951495349,0.004120745117443393,0.004120745117443393,-0.0
2022-08-15,0.9483162335006138,0.9483162335006138,0.9800995560542964,0.0019589205264700987,0.0019589205264700987,-0.006597186003319945
2022-08-16,0.9415851361378199,0.9415851361378199,0.9954473233621108,-0.007097945943566422,-0.007097945943566422,0.015659396245011715
2022-08-17,0.9443217682575598,0.9443217682575598,0.9954473233621108,0.00290640964338606,0.00290640964338606,-0.0
2022-08-18,0.9316318912182765,0.9316318912182765,0.9954473233621108,-0.013438085900210011,-0.013438085900210011,-0.0
2022-08-19,0.9122329565561268,0.9122329565561268,0.9954473233621108,-0.02082253177999523,-0.02082253177999523,-0.0
2022-08-22,0.910026061471711,0.910026061471711,0.9954473233621108,-0.002419223147503241,-0.002419223147503241,-0.0
2022-08-23,0.912939154558209,0.912939154558209,1.0163558629720286,0.003201109517442772,0.003201109517442772,0.021004164780211155
2022-08-24,0.9258276033634076,0.9258276033634076,1.0163558629720286,0.014117533179344966,0.014117533179344966,0.0
2022-08-25,0.894489352916391,0.894489352916391,1.0163558629720286,-0.0338489048427256,-0.0338489048427256,0.0
2022-08-26,0.8885747948382154,0.8885747948382154,1.0163558629720286,-0.006612217416441762,-0.006612217416441762,0.0
2022-08-29,0.8788201214523677,0.8788201214523677,1.0163558629720286,-0.01097788665907839,-0.01097788665907839,0.0
2022-08-30,0.8721331038016487,0.8721331038016487,1.0163558629720286,-0.007609085736075125,-0.007609085736075125,-0.0
2022-08-31,0.8748695234403591,0.8748695234403591,1.0163558629720286,0.003137616983901053,0.003137616983901053,0.0
2022-09-01,0.8656447998030843,0.8656447998030843,1.0163558629720286,-0.010544113596504258,-0.010544113596504258,-0.0
2022-09-02,0.8623785723020402,0.8623785723020402,0.995192760715509,-0.003773172901618651,-0.003773172901618651,-0.02082253177999523
2022-09-06,0.8778711303182756,0.8778711303182756,0.9927851673525584,0.017964915309618017,0.017964915309618017,-0.002419223147503241
2022-09-07,0.8836092276619123,0.8836092276619123,0.9959631814005466,0.0065363777728473125,0.0065363777728473125,0.003201109517442772
2022-09-08,0.8973363263186668,0.8973363263186668,1.0100237246593748,0.015535259509542834,0.015535259509542834,0.014117533179344966
2022-09-09,0.906980516535739,0.906980516535739,0.9758355277144843,0.010747575835514842,0.010747575835514842,-0.0338489048427256
2022-09-12,0.8675427820712683,0.8675427820712683,0.9693830910425479,-0.043482449452282884,-0.043482449452282884,-0.006612217416441762
2022-09-13,0.8708530182251577,0.8708530182251577,0.9587413133398558,0.003815646008818333,0.003815646008818333,-0.01097788665907839
2022-09-14,0.8609659638168462,0.8609659638168462,0.9514461684879356,-0.011353298663948887,-0.011353298663948887,-0.007609085736075125
2022-09-15,0.8543978626256887,0.8543978626256887,0.954431442145451,-0.00762875824038341,-0.00762875824038341,0.003137616983901053
2022-09-16,0.8610237212695118,0.8610237212695118,0.954431442145451,0.00775500376775376,0.00775500376775376,-0.0
2022-09-19,0.8511402811286799,0.8511402811286799,0.954431442145451,-0.01147870830580549,-0.01147870830580549,-0.0
2022-09-20,0.8362931873019095,0.8362931873019095,0.954431442145451,-0.017443768267061607,-0.017443768267061607,0.0
2022-09-21,0.8292685554083703,0.8292685554083703,0.954431442145451,-0.008399723924814516,-0.008399723924814516,0.0
2022-09-22,0.8153741378101814,0.8153741378101814,0.954431442145451,-0.016755027677790774,-0.016755027677790774,0.0
2022-09-23,0.8073081031833927,0.8073081031833927,0.954431442145451,-0.009892433734103125,-0.009892433734103125,0.0
2022-09-26,0.8052472666298116,0.8052472666298116,0.954431442145451,-0.002552726208810281,-0.002552726208810281,-0.0
2022-09-27,0.8210915415915172,0.8210915415915172,0.954431442145451,0.019676285308012766,0.019676285308012766,0.0
2022-09-28,0.8039398260365787,0.8039398260365787,0.954431442145451,-0.0208889200364839,-0.0208889200364839,-0.0
2022-09-29,0.7915079787607717,0.7915079787607717,0.954431442145451,-0.015463653961635248,-0.015463653961635248,-0.0
2022-09-30,0.8124046339130836,0.8124046339130836,0.954431442145451,0.02640106696716916,0.02640106696716916,0.0
